cycle_1_lane	cycle_2_lane	cycle_3_lane	fraction_of_000	fraction_of_001	fraction_of_010	fraction_of_011	fraction_of_100	fraction_of_101	fraction_of_110	fraction_of_111
15	16	13	0.0072	0.0376	0.0339	0.1773	0.0209	0.1092	0.0986	0.5154
15	16	14	0.0132	0.0316	0.0621	0.1491	0.0382	0.0918	0.1806	0.4334
15	16	15	0.0089	0.0359	0.0418	0.1694	0.0257	0.1043	0.1215	0.4925
15	16	16	0.0124	0.0324	0.0584	0.1529	0.0359	0.0941	0.1697	0.4443
15	16	17	0.0111	0.0337	0.0522	0.1591	0.0321	0.0979	0.1517	0.4623
15	16	18	0.0118	0.0329	0.0558	0.1554	0.0344	0.0957	0.1622	0.4518
15	16	19	0.0214	0.0233	0.1011	0.1102	0.0622	0.0678	0.2938	0.3202
15	16	20	0.0134	0.0313	0.0633	0.1480	0.0390	0.0911	0.1840	0.4300
15	17	1	0.0252	0.0772	0.0378	0.1157	0.0733	0.2244	0.1099	0.3364
15	17	2	0.0407	0.0618	0.0610	0.0926	0.1182	0.1795	0.1772	0.2691
15	17	3	0.0253	0.0771	0.0380	0.1156	0.0737	0.2241	0.1104	0.3358
15	17	4	0.0220	0.0804	0.0330	0.1205	0.0640	0.2337	0.0960	0.3503
15	17	5	0.0215	0.0809	0.0322	0.1213	0.0625	0.2352	0.0937	0.3526
15	17	6	0.0137	0.0888	0.0205	0.1331	0.0397	0.2580	0.0595	0.3867
15	17	7	0.0306	0.0719	0.0459	0.1077	0.0889	0.2088	0.1333	0.3130
15	17	8	0.0275	0.0749	0.0413	0.1123	0.0800	0.2177	0.1200	0.3263
15	17	9	0.0275	0.0749	0.0412	0.1123	0.0799	0.2178	0.1198	0.3264
15	17	10	0.0211	0.0813	0.0317	0.1219	0.0615	0.2363	0.0921	0.3542
15	17	11	0.0242	0.0783	0.0363	0.1173	0.0703	0.2274	0.1054	0.3409
15	17	12	0.0394	0.0630	0.0591	0.0945	0.1146	0.1832	0.1717	0.2745
15	17	13	0.0164	0.0860	0.0247	0.1289	0.0478	0.2499	0.0717	0.3746
15	17	14	0.0301	0.0723	0.0452	0.1084	0.0876	0.2102	0.1312	0.3150
15	17	15	0.0203	0.0822	0.0304	0.1232	0.0589	0.2388	0.0883	0.3579
15	17	16	0.0283	0.0741	0.0424	0.1111	0.0823	0.2155	0.1233	0.3229
15	17	17	0.0253	0.0771	0.0379	0.1156	0.0736	0.2242	0.1103	0.3360
15	17	18	0.0271	0.0754	0.0406	0.1130	0.0787	0.2191	0.1179	0.3284
15	17	19	0.0490	0.0534	0.0735	0.0801	0.1425	0.1553	0.2135	0.2327
15	17	20	0.0307	0.0718	0.0460	0.1075	0.0892	0.2085	0.1337	0.3126
15	18	1	0.0194	0.0594	0.0436	0.1336	0.0564	0.1725	0.1268	0.3883
15	18	2	0.0313	0.0475	0.0704	0.1069	0.0909	0.1380	0.2045	0.3106
15	18	3	0.0195	0.0593	0.0439	0.1334	0.0566	0.1722	0.1275	0.3877
15	18	4	0.0169	0.0618	0.0381	0.1391	0.0492	0.1796	0.1108	0.4043
15	18	5	0.0165	0.0622	0.0372	0.1400	0.0480	0.1808	0.1081	0.4070
15	18	6	0.0105	0.0682	0.0236	0.1536	0.0305	0.1983	0.0687	0.4464
15	18	7	0.0235	0.0552	0.0529	0.1243	0.0684	0.1605	0.1538	0.3613
15	18	8	0.0212	0.0576	0.0476	0.1296	0.0615	0.1673	0.1385	0.3766
15	18	9	0.0211	0.0576	0.0476	0.1297	0.0615	0.1674	0.1383	0.3768
15	18	10	0.0163	0.0625	0.0366	0.1407	0.0472	0.1816	0.1063	0.4088
15	18	11	0.0186	0.0602	0.0418	0.1354	0.0540	0.1748	0.1216	0.3935
15	18	12	0.0303	0.0484	0.0682	0.1090	0.0881	0.1408	0.1982	0.3169
15	18	13	0.0126	0.0661	0.0285	0.1488	0.0367	0.1921	0.0827	0.4324
15	18	14	0.0232	0.0556	0.0521	0.1251	0.0673	0.1616	0.1515	0.3636
15	18	15	0.0156	0.0632	0.0351	0.1422	0.0453	0.1836	0.1019	0.4132
15	18	16	0.0218	0.0570	0.0490	0.1283	0.0632	0.1656	0.1424	0.3728
15	18	17	0.0195	0.0593	0.0438	0.1335	0.0565	0.1723	0.1273	0.3879
15	18	18	0.0208	0.0579	0.0468	0.1304	0.0605	0.1684	0.1361	0.3790
15	18	19	0.0377	0.0411	0.0848	0.0924	0.1095	0.1194	0.2465	0.2686
15	18	20	0.0236	0.0552	0.0531	0.1241	0.0686	0.1603	0.1543	0.3608
15	19	1	0.0293	0.0898	0.0337	0.1031	0.0853	0.2611	0.0979	0.2997
15	19	2	0.0473	0.0719	0.0543	0.0825	0.1375	0.2089	0.1579	0.2397
15	19	3	0.0295	0.0897	0.0339	0.1030	0.0857	0.2607	0.0984	0.2992
15	19	4	0.0256	0.0936	0.0294	0.1074	0.0745	0.2719	0.0855	0.3121
15	19	5	0.0250	0.0942	0.0287	0.1081	0.0727	0.2737	0.0835	0.3141
15	19	6	0.0159	0.1033	0.0182	0.1186	0.0462	0.3002	0.0530	0.3445
15	19	7	0.0356	0.0836	0.0409	0.0959	0.1035	0.2430	0.1187	0.2788
15	19	8	0.0320	0.0872	0.0368	0.1000	0.0931	0.2533	0.1069	0.2907
15	19	9	0.0320	0.0872	0.0367	0.1001	0.0930	0.2534	0.1068	0.2908
15	19	10	0.0246	0.0946	0.0282	0.1086	0.0715	0.2749	0.0821	0.3155
15	19	11	0.0281	0.0911	0.0323	0.1045	0.0818	0.2646	0.0939	0.3037
15	19	12	0.0459	0.0733	0.0526	0.0842	0.1333	0.2131	0.1530	0.2446
15	19	13	0.0191	0.1001	0.0220	0.1148	0.0556	0.2908	0.0638	0.3337
15	19	14	0.0351	0.0841	0.0402	0.0966	0.1019	0.2445	0.1169	0.2807
15	19	15	0.0236	0.0956	0.0271	0.1097	0.0686	0.2779	0.0787	0.3189
15	19	16	0.0329	0.0863	0.0378	0.0990	0.0957	0.2507	0.1099	0.2877
15	19	17	0.0294	0.0897	0.0338	0.1030	0.0856	0.2608	0.0982	0.2994
15	19	18	0.0315	0.0877	0.0361	0.1007	0.0915	0.2549	0.1050	0.2925
15	19	19	0.0570	0.0622	0.0655	0.0713	0.1658	0.1807	0.1902	0.2073
15	19	20	0.0357	0.0835	0.0410	0.0958	0.1038	0.2426	0.1191	0.2785
15	20	1	0.0223	0.0682	0.0408	0.1248	0.0647	0.1981	0.1185	0.3627
15	20	2	0.0359	0.0545	0.0657	0.0998	0.1044	0.1585	0.1910	0.2901
15	20	3	0.0224	0.0681	0.0410	0.1246	0.0650	0.1978	0.1191	0.3621
15	20	4	0.0195	0.0710	0.0356	0.1299	0.0565	0.2063	0.1035	0.3776
15	20	5	0.0190	0.0715	0.0348	0.1308	0.0552	0.2077	0.1010	0.3801
15	20	6	0.0121	0.0784	0.0221	0.1435	0.0351	0.2278	0.0642	0.4169
15	20	7	0.0270	0.0634	0.0494	0.1161	0.0785	0.1844	0.1437	0.3374
15	20	8	0.0243	0.0661	0.0445	0.1210	0.0707	0.1922	0.1293	0.3518
15	20	9	0.0243	0.0662	0.0445	0.1211	0.0706	0.1923	0.1292	0.3519
15	20	10	0.0187	0.0718	0.0342	0.1314	0.0543	0.2086	0.0993	0.3818
15	20	11	0.0214	0.0691	0.0391	0.1265	0.0621	0.2008	0.1136	0.3675
15	20	12	0.0348	0.0556	0.0637	0.1018	0.1012	0.1617	0.1851	0.2960
15	20	13	0.0145	0.0759	0.0266	0.1390	0.0422	0.2207	0.0773	0.4039
15	20	14	0.0266	0.0638	0.0487	0.1169	0.0773	0.1856	0.1415	0.3396
15	20	15	0.0179	0.0725	0.0328	0.1328	0.0520	0.2108	0.0952	0.3859
15	20	16	0.0250	0.0655	0.0457	0.1198	0.0726	0.1902	0.1330	0.3482
15	20	17	0.0223	0.0681	0.0409	0.1246	0.0649	0.1979	0.1189	0.3623
15	20	18	0.0239	0.0666	0.0437	0.1218	0.0695	0.1934	0.1271	0.3540
15	20	19	0.0433	0.0472	0.0792	0.0863	0.1258	0.1371	0.2302	0.2509
15	20	20	0.0271	0.0633	0.0496	0.1159	0.0788	0.1841	0.1442	0.3370
16	1	1	0.0100	0.0308	0.0255	0.0782	0.0595	0.1820	0.1512	0.4628
16	1	2	0.0162	0.0246	0.0412	0.0626	0.0959	0.1456	0.2438	0.3702
16	1	3	0.0101	0.0307	0.0257	0.0781	0.0598	0.1817	0.1519	0.4620
16	1	4	0.0088	0.0320	0.0223	0.0814	0.0519	0.1895	0.1321	0.4819
16	1	5	0.0086	0.0322	0.0218	0.0820	0.0507	0.1908	0.1289	0.4851
16	1	6	0.0054	0.0354	0.0138	0.0899	0.0322	0.2093	0.0819	0.5321
16	1	7	0.0122	0.0286	0.0310	0.0728	0.0721	0.1694	0.1834	0.4306
16	1	8	0.0110	0.0298	0.0279	0.0759	0.0649	0.1766	0.1650	0.4489
16	1	9	0.0110	0.0298	0.0279	0.0759	0.0648	0.1766	0.1649	0.4491
16	1	10	0.0084	0.0324	0.0214	0.0823	0.0498	0.1916	0.1267	0.4872
16	1	11	0.0096	0.0312	0.0245	0.0793	0.0570	0.1845	0.1450	0.4690
16	1	12	0.0157	0.0251	0.0399	0.0638	0.0929	0.1486	0.2363	0.3777
16	1	13	0.0066	0.0343	0.0167	0.0871	0.0388	0.2027	0.0986	0.5154
16	1	14	0.0120	0.0288	0.0305	0.0732	0.0710	0.1705	0.1806	0.4334
16	1	15	0.0081	0.0327	0.0205	0.0832	0.0478	0.1937	0.1215	0.4925
16	1	16	0.0113	0.0295	0.0287	0.0751	0.0667	0.1748	0.1697	0.4443
16	1	17	0.0101	0.0307	0.0256	0.0781	0.0597	0.1818	0.1517	0.4623
16	1	18	0.0108	0.0300	0.0274	0.0763	0.0638	0.1777	0.1622	0.4517
16	1	19	0.0195	0.0213	0.0496	0.0541	0.1156	0.1259	0.2938	0.3202
16	1	20	0.0122	0.0286	0.0311	0.0727	0.0724	0.1691	0.1840	0.4300
16	2	1	0.0136	0.0417	0.0220	0.0673	0.0806	0.2468	0.1300	0.3980
16	2	2	0.0220	0.0334	0.0354	0.0538	0.1300	0.1974	0.2097	0.3184
16	2	3	0.0137	0.0416	0.0221	0.0671	0.0810	0.2464	0.1307	0.3974
16	2	4	0.0119	0.0434	0.0192	0.0700	0.0704	0.2570	0.1136	0.4144
16	2	5	0.0116	0.0437	0.0187	0.0705	0.0687	0.2587	0.1108	0.4172
16	2	6	0.0074	0.0479	0.0119	0.0773	0.0437	0.2837	0.0704	0.4576
16	2	7	0.0165	0.0388	0.0266	0.0626	0.0978	0.2296	0.1577	0.3703
16	2	8	0.0149	0.0405	0.0240	0.0652	0.0880	0.2394	0.1419	0.3861
16	2	9	0.0149	0.0405	0.0240	0.0653	0.0879	0.2395	0.1418	0.3862
16	2	10	0.0114	0.0439	0.0184	0.0708	0.0676	0.2598	0.1090	0.4190
16	2	11	0.0131	0.0423	0.0211	0.0682	0.0773	0.2501	0.1247	0.4034
16	2	12	0.0213	0.0340	0.0343	0.0549	0.1260	0.2014	0.2032	0.3248
16	2	13	0.0089	0.0464	0.0143	0.0749	0.0526	0.2749	0.0848	0.4432
16	2	14	0.0163	0.0391	0.0262	0.0630	0.0963	0.2311	0.1553	0.3727
16	2	15	0.0109	0.0444	0.0177	0.0716	0.0648	0.2626	0.1045	0.4235
16	2	16	0.0153	0.0400	0.0247	0.0646	0.0905	0.2369	0.1459	0.3821
16	2	17	0.0137	0.0417	0.0220	0.0672	0.0809	0.2465	0.1305	0.3976
16	2	18	0.0146	0.0407	0.0236	0.0657	0.0865	0.2409	0.1395	0.3885
16	2	19	0.0265	0.0289	0.0427	0.0465	0.1567	0.1707	0.2527	0.2754
16	2	20	0.0166	0.0388	0.0267	0.0625	0.0981	0.2293	0.1582	0.3698
16	3	1	0.0103	0.0314	0.0253	0.0776	0.0607	0.1858	0.1499	0.4590
16	3	2	0.0165	0.0251	0.0409	0.0620	0.0979	0.1486	0.2418	0.3672
16	3	3	0.0103	0.0313	0.0255	0.0774	0.0610	0.1855	0.1507	0.4583
16	3	4	0.0090	0.0327	0.0221	0.0808	0.0530	0.1935	0.1310	0.4780
16	3	5	0.0087	0.0329	0.0216	0.0813	0.0517	0.1947	0.1278	0.4811
16	3	6	0.0056	0.0361	0.0137	0.0892	0.0329	0.2136	0.0812	0.5277
16	3	7	0.0124	0.0292	0.0307	0.0722	0.0736	0.1729	0.1819	0.4271
16	3	8	0.0112	0.0305	0.0277	0.0752	0.0663	0.1802	0.1637	0.4453
16	3	9	0.0112	0.0305	0.0276	0.0753	0.0662	0.1803	0.1635	0.4455
16	3	10	0.0086	0.0331	0.0212	0.0817	0.0509	0.1956	0.1257	0.4833
16	3	11	0.0098	0.0318	0.0243	0.0786	0.0582	0.1883	0.1438	0.4652
16	3	12	0.0160	0.0256	0.0396	0.0633	0.0948	0.1516	0.2343	0.3746
16	3	13	0.0067	0.0350	0.0165	0.0864	0.0396	0.2069	0.0978	0.5112
16	3	14	0.0122	0.0294	0.0303	0.0726	0.0725	0.1740	0.1791	0.4299
16	3	15	0.0082	0.0334	0.0204	0.0825	0.0488	0.1977	0.1205	0.4885
16	3	16	0.0115	0.0301	0.0284	0.0745	0.0681	0.1784	0.1683	0.4407
16	3	17	0.0103	0.0314	0.0254	0.0775	0.0609	0.1856	0.1505	0.4585
16	3	18	0.0110	0.0306	0.0272	0.0757	0.0651	0.1814	0.1609	0.4481
16	3	19	0.0199	0.0217	0.0492	0.0537	0.1179	0.1285	0.2914	0.3176
16	3	20	0.0125	0.0292	0.0308	0.0721	0.0739	0.1726	0.1825	0.4265
16	4	1	0.0082	0.0250	0.0274	0.0840	0.0483	0.1478	0.1623	0.4970
16	4	2	0.0132	0.0200	0.0442	0.0672	0.0779	0.1182	0.2618	0.3975
16	4	3	0.0082	0.0249	0.0276	0.0838	0.0485	0.1476	0.1631	0.4962
16	4	4	0.0071	0.0260	0.0240	0.0874	0.0422	0.1539	0.1418	0.5175
16	4	5	0.0070	0.0262	0.0234	0.0880	0.0412	0.1549	0.1384	0.5209
16	4	6	0.0044	0.0287	0.0149	0.0966	0.0262	0.1699	0.0880	0.5714
16	4	7	0.0099	0.0232	0.0333	0.0781	0.0586	0.1375	0.1969	0.4624
16	4	8	0.0089	0.0242	0.0300	0.0815	0.0527	0.1434	0.1772	0.4821
16	4	9	0.0089	0.0242	0.0299	0.0815	0.0527	0.1435	0.1770	0.4823
16	4	10	0.0068	0.0263	0.0230	0.0884	0.0405	0.1556	0.1361	0.5232
16	4	11	0.0078	0.0253	0.0263	0.0851	0.0463	0.1498	0.1557	0.5037
16	4	12	0.0128	0.0204	0.0429	0.0685	0.0755	0.1206	0.2537	0.4056
16	4	13	0.0053	0.0278	0.0179	0.0935	0.0315	0.1646	0.1059	0.5535
16	4	14	0.0097	0.0234	0.0328	0.0786	0.0577	0.1384	0.1939	0.4654
16	4	15	0.0066	0.0266	0.0220	0.0894	0.0388	0.1573	0.1305	0.5288
16	4	16	0.0092	0.0240	0.0308	0.0806	0.0542	0.1419	0.1822	0.4771
16	4	17	0.0082	0.0250	0.0275	0.0839	0.0485	0.1477	0.1629	0.4964
16	4	18	0.0088	0.0244	0.0294	0.0820	0.0518	0.1443	0.1742	0.4851
16	4	19	0.0159	0.0173	0.0533	0.0581	0.0938	0.1023	0.3155	0.3438
16	4	20	0.0099	0.0232	0.0334	0.0780	0.0588	0.1374	0.1976	0.4618
16	5	1	0.0059	0.0181	0.0297	0.0909	0.0349	0.1069	0.1757	0.5379
16	5	2	0.0095	0.0144	0.0479	0.0727	0.0563	0.0855	0.2834	0.4303
16	5	3	0.0059	0.0180	0.0298	0.0908	0.0351	0.1067	0.1766	0.5371
16	5	4	0.0052	0.0188	0.0259	0.0947	0.0305	0.1113	0.1535	0.5601
16	5	5	0.0050	0.0189	0.0253	0.0953	0.0298	0.1120	0.1498	0.5638
16	5	6	0.0032	0.0208	0.0161	0.1045	0.0189	0.1229	0.0952	0.6185
16	5	7	0.0072	0.0168	0.0360	0.0846	0.0423	0.0994	0.2131	0.5005
16	5	8	0.0064	0.0175	0.0324	0.0882	0.0381	0.1037	0.1918	0.5218
16	5	9	0.0064	0.0175	0.0324	0.0882	0.0381	0.1037	0.1916	0.5220
16	5	10	0.0049	0.0190	0.0249	0.0957	0.0293	0.1125	0.1473	0.5663
16	5	11	0.0057	0.0183	0.0285	0.0921	0.0335	0.1083	0.1685	0.5452
16	5	12	0.0092	0.0147	0.0464	0.0742	0.0546	0.0872	0.2746	0.4390
16	5	13	0.0038	0.0201	0.0194	0.1012	0.0228	0.1190	0.1146	0.5991
16	5	14	0.0070	0.0169	0.0355	0.0851	0.0417	0.1001	0.2099	0.5038
16	5	15	0.0047	0.0192	0.0239	0.0967	0.0281	0.1137	0.1412	0.5724
16	5	16	0.0066	0.0173	0.0333	0.0873	0.0392	0.1026	0.1972	0.5164
16	5	17	0.0059	0.0180	0.0298	0.0908	0.0350	0.1068	0.1763	0.5373
16	5	18	0.0063	0.0176	0.0319	0.0887	0.0375	0.1043	0.1886	0.5251
16	5	19	0.0115	0.0125	0.0577	0.0629	0.0678	0.0739	0.3415	0.3722
16	5	20	0.0072	0.0168	0.0361	0.0845	0.0425	0.0993	0.2138	0.4998
16	6	1	0.0094	0.0287	0.0262	0.0802	0.0556	0.1701	0.1551	0.4747
16	6	2	0.0151	0.0230	0.0423	0.0642	0.0896	0.1361	0.2500	0.3797
16	6	3	0.0094	0.0287	0.0263	0.0801	0.0558	0.1698	0.1558	0.4739
16	6	4	0.0082	0.0299	0.0229	0.0835	0.0485	0.1771	0.1355	0.4943
16	6	5	0.0080	0.0301	0.0223	0.0841	0.0474	0.1783	0.1322	0.4976
16	6	6	0.0051	0.0331	0.0142	0.0922	0.0301	0.1956	0.0840	0.5457
16	6	7	0.0114	0.0267	0.0318	0.0746	0.0674	0.1583	0.1881	0.4417
16	6	8	0.0103	0.0279	0.0286	0.0778	0.0607	0.1650	0.1693	0.4605
16	6	9	0.0102	0.0279	0.0286	0.0778	0.0606	0.1651	0.1691	0.4607
16	6	10	0.0079	0.0303	0.0220	0.0845	0.0466	0.1791	0.1300	0.4998
16	6	11	0.0090	0.0291	0.0251	0.0813	0.0533	0.1724	0.1487	0.4811
16	6	12	0.0147	0.0235	0.0409	0.0655	0.0868	0.1388	0.2423	0.3874
16	6	13	0.0061	0.0320	0.0171	0.0893	0.0362	0.1895	0.1011	0.5286
16	6	14	0.0112	0.0269	0.0313	0.0751	0.0664	0.1593	0.1852	0.4445
16	6	15	0.0075	0.0306	0.0211	0.0854	0.0447	0.1810	0.1246	0.5051
16	6	16	0.0105	0.0276	0.0294	0.0770	0.0624	0.1633	0.1740	0.4557
16	6	17	0.0094	0.0287	0.0263	0.0801	0.0558	0.1699	0.1556	0.4742
16	6	18	0.0101	0.0281	0.0281	0.0783	0.0596	0.1661	0.1664	0.4634
16	6	19	0.0182	0.0199	0.0509	0.0555	0.1080	0.1177	0.3013	0.3284
16	6	20	0.0114	0.0267	0.0319	0.0745	0.0676	0.1581	0.1887	0.4411
16	7	1	0.0075	0.0228	0.0281	0.0861	0.0442	0.1352	0.1665	0.5096
16	7	2	0.0120	0.0183	0.0454	0.0689	0.0712	0.1081	0.2684	0.4076
16	7	3	0.0075	0.0228	0.0283	0.0860	0.0444	0.1350	0.1673	0.5088
16	7	4	0.0065	0.0238	0.0246	0.0897	0.0386	0.1408	0.1454	0.5307
16	7	5	0.0064	0.0239	0.0240	0.0903	0.0377	0.1417	0.1419	0.5342
16	7	6	0.0040	0.0263	0.0152	0.0990	0.0239	0.1554	0.0902	0.5859
16	7	7	0.0091	0.0213	0.0341	0.0801	0.0536	0.1258	0.2019	0.4742
16	7	8	0.0081	0.0222	0.0307	0.0835	0.0482	0.1311	0.1817	0.4943
16	7	9	0.0081	0.0222	0.0307	0.0836	0.0482	0.1312	0.1815	0.4945
16	7	10	0.0063	0.0241	0.0236	0.0907	0.0370	0.1423	0.1395	0.5365
16	7	11	0.0072	0.0232	0.0270	0.0873	0.0423	0.1370	0.1596	0.5165
16	7	12	0.0117	0.0186	0.0440	0.0703	0.0690	0.1103	0.2602	0.4159
16	7	13	0.0049	0.0254	0.0183	0.0959	0.0288	0.1506	0.1086	0.5675
16	7	14	0.0089	0.0214	0.0336	0.0806	0.0528	0.1266	0.1988	0.4772
16	7	15	0.0060	0.0243	0.0226	0.0916	0.0355	0.1439	0.1338	0.5423
16	7	16	0.0084	0.0219	0.0316	0.0827	0.0496	0.1298	0.1868	0.4892
16	7	17	0.0075	0.0228	0.0282	0.0860	0.0443	0.1350	0.1670	0.5090
16	7	18	0.0080	0.0223	0.0302	0.0841	0.0474	0.1320	0.1786	0.4975
16	7	19	0.0145	0.0158	0.0547	0.0596	0.0858	0.0935	0.3235	0.3526
16	7	20	0.0091	0.0212	0.0342	0.0800	0.0537	0.1256	0.2026	0.4735
16	8	1	0.0057	0.0175	0.0299	0.0915	0.0338	0.1034	0.1769	0.5415
16	8	2	0.0092	0.0140	0.0482	0.0732	0.0544	0.0827	0.2852	0.4331
16	8	3	0.0057	0.0174	0.0300	0.0914	0.0339	0.1032	0.1777	0.5406
16	8	4	0.0050	0.0182	0.0261	0.0953	0.0295	0.1076	0.1545	0.5638
16	8	5	0.0049	0.0183	0.0255	0.0959	0.0288	0.1083	0.1508	0.5675
16	8	6	0.0031	0.0201	0.0162	0.1052	0.0183	0.1188	0.0958	0.6225
16	8	7	0.0069	0.0163	0.0363	0.0851	0.0409	0.0962	0.2145	0.5038
16	8	8	0.0062	0.0169	0.0326	0.0888	0.0369	0.1003	0.1931	0.5252
16	8	9	0.0062	0.0169	0.0326	0.0888	0.0368	0.1003	0.1929	0.5255
16	8	10	0.0048	0.0184	0.0251	0.0963	0.0283	0.1088	0.1483	0.5701
16	8	11	0.0055	0.0177	0.0287	0.0927	0.0324	0.1047	0.1696	0.5487
16	8	12	0.0089	0.0143	0.0467	0.0747	0.0528	0.0844	0.2764	0.4419
16	8	13	0.0037	0.0194	0.0195	0.1019	0.0220	0.1151	0.1153	0.6030
16	8	14	0.0068	0.0164	0.0357	0.0857	0.0403	0.0968	0.2113	0.5071
16	8	15	0.0046	0.0186	0.0240	0.0974	0.0271	0.1100	0.1422	0.5762
16	8	16	0.0064	0.0168	0.0335	0.0878	0.0379	0.0992	0.1985	0.5198
16	8	17	0.0057	0.0174	0.0300	0.0914	0.0339	0.1032	0.1775	0.5409
16	8	18	0.0061	0.0170	0.0321	0.0893	0.0362	0.1009	0.1898	0.5285
16	8	19	0.0111	0.0121	0.0581	0.0633	0.0656	0.0715	0.3437	0.3746
16	8	20	0.0069	0.0162	0.0364	0.0850	0.0411	0.0960	0.2152	0.5031
16	9	1	0.0183	0.0559	0.0173	0.0531	0.1080	0.3308	0.1026	0.3140
16	9	2	0.0294	0.0447	0.0280	0.0424	0.1742	0.2646	0.1654	0.2512
16	9	3	0.0183	0.0558	0.0174	0.0530	0.1086	0.3302	0.1031	0.3135
16	9	4	0.0160	0.0582	0.0151	0.0553	0.0944	0.3444	0.0896	0.3270
16	9	5	0.0156	0.0586	0.0148	0.0556	0.0921	0.3467	0.0875	0.3292
16	9	6	0.0099	0.0643	0.0094	0.0610	0.0585	0.3803	0.0556	0.3610
16	9	7	0.0221	0.0520	0.0210	0.0494	0.1311	0.3078	0.1244	0.2922
16	9	8	0.0199	0.0542	0.0189	0.0515	0.1180	0.3209	0.1120	0.3046
16	9	9	0.0199	0.0542	0.0189	0.0515	0.1178	0.3210	0.1119	0.3047
16	9	10	0.0153	0.0588	0.0145	0.0559	0.0906	0.3483	0.0860	0.3306
16	9	11	0.0175	0.0566	0.0166	0.0538	0.1036	0.3352	0.0984	0.3183
16	9	12	0.0285	0.0456	0.0271	0.0433	0.1689	0.2700	0.1603	0.2563
16	9	13	0.0119	0.0622	0.0113	0.0591	0.0705	0.3684	0.0669	0.3497
16	9	14	0.0218	0.0523	0.0207	0.0497	0.1291	0.3098	0.1225	0.2941
16	9	15	0.0147	0.0595	0.0139	0.0565	0.0868	0.3520	0.0824	0.3342
16	9	16	0.0205	0.0537	0.0195	0.0509	0.1213	0.3176	0.1151	0.3015
16	9	17	0.0183	0.0558	0.0174	0.0530	0.1084	0.3304	0.1029	0.3137
16	9	18	0.0196	0.0546	0.0186	0.0518	0.1159	0.3229	0.1101	0.3065
16	9	19	0.0355	0.0387	0.0337	0.0367	0.2100	0.2288	0.1994	0.2173
16	9	20	0.0222	0.0519	0.0211	0.0493	0.1315	0.3073	0.1248	0.2918
16	10	1	0.0103	0.0315	0.0253	0.0774	0.0610	0.1867	0.1497	0.4582
16	10	2	0.0166	0.0252	0.0408	0.0619	0.0983	0.1493	0.2413	0.3665
16	10	3	0.0104	0.0315	0.0254	0.0773	0.0613	0.1864	0.1504	0.4574
16	10	4	0.0090	0.0328	0.0221	0.0806	0.0533	0.1944	0.1307	0.4771
16	10	5	0.0088	0.0331	0.0216	0.0811	0.0520	0.1957	0.1276	0.4802
16	10	6	0.0056	0.0363	0.0137	0.0890	0.0330	0.2146	0.0811	0.5267
16	10	7	0.0125	0.0293	0.0307	0.0720	0.0740	0.1737	0.1815	0.4263
16	10	8	0.0112	0.0306	0.0276	0.0751	0.0666	0.1811	0.1634	0.4444
16	10	9	0.0112	0.0306	0.0276	0.0751	0.0665	0.1811	0.1632	0.4446
16	10	10	0.0086	0.0332	0.0212	0.0815	0.0511	0.1965	0.1255	0.4824
16	10	11	0.0099	0.0320	0.0242	0.0785	0.0585	0.1892	0.1435	0.4643
16	10	12	0.0161	0.0257	0.0395	0.0632	0.0953	0.1523	0.2339	0.3739
16	10	13	0.0067	0.0351	0.0165	0.0862	0.0398	0.2079	0.0976	0.5102
16	10	14	0.0123	0.0295	0.0302	0.0725	0.0728	0.1748	0.1788	0.4291
16	10	15	0.0083	0.0336	0.0203	0.0824	0.0490	0.1986	0.1203	0.4875
16	10	16	0.0116	0.0303	0.0284	0.0743	0.0684	0.1792	0.1680	0.4398
16	10	17	0.0103	0.0315	0.0254	0.0773	0.0612	0.1865	0.1502	0.4576
16	10	18	0.0111	0.0308	0.0271	0.0756	0.0654	0.1822	0.1606	0.4472
16	10	19	0.0200	0.0218	0.0491	0.0536	0.1185	0.1291	0.2908	0.3170
16	10	20	0.0125	0.0293	0.0308	0.0719	0.0742	0.1734	0.1821	0.4257
16	11	1	0.0118	0.0363	0.0237	0.0727	0.0701	0.2146	0.1405	0.4302
16	11	2	0.0191	0.0290	0.0383	0.0581	0.1131	0.1717	0.2266	0.3441
16	11	3	0.0119	0.0362	0.0239	0.0726	0.0705	0.2143	0.1412	0.4295
16	11	4	0.0104	0.0378	0.0207	0.0757	0.0613	0.2235	0.1228	0.4479
16	11	5	0.0101	0.0380	0.0202	0.0762	0.0598	0.2250	0.1198	0.4509
16	11	6	0.0064	0.0417	0.0129	0.0836	0.0380	0.2468	0.0761	0.4946
16	11	7	0.0144	0.0337	0.0288	0.0676	0.0850	0.1997	0.1704	0.4003
16	11	8	0.0129	0.0352	0.0259	0.0705	0.0765	0.2082	0.1534	0.4173
16	11	9	0.0129	0.0352	0.0259	0.0705	0.0765	0.2083	0.1532	0.4175
16	11	10	0.0099	0.0382	0.0199	0.0765	0.0588	0.2260	0.1178	0.4529
16	11	11	0.0114	0.0368	0.0228	0.0737	0.0672	0.2175	0.1347	0.4360
16	11	12	0.0185	0.0296	0.0371	0.0593	0.1096	0.1752	0.2196	0.3511
16	11	13	0.0077	0.0404	0.0155	0.0810	0.0457	0.2390	0.0916	0.4791
16	11	14	0.0142	0.0340	0.0284	0.0681	0.0837	0.2010	0.1678	0.4029
